,Datetime,Text,hashtags,city,tokenized_tweets,date
118,2020-04-29 23:48:31+00:00,Richmond and Henrico are buying meals from local restaurants for their first responders https://www.richmond.com/food-drink/restaurant-news/richmond-and-henrico-are-buying-meals-from-local-restaurants-for-their-first-responders/article_06795ed8-3aff-5fd1-837c-62207b121e1e.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @RTDCulture,,"Richmond, VA","['Richmond', 'and', 'Henrico', 'are', 'buying', 'meals', 'from', 'local', 'restaurants', 'for', 'their', 'first', 'responders', 'https', ':', '//www.richmond.com/food-drink/restaurant-news/richmond-and-henrico-are-buying-meals-from-local-restaurants-for-their-first-responders/article_06795ed8-3aff-5fd1-837c-62207b121e1e.html', '?', 'utm_medium=social', '&', 'amp', ';', 'utm_source=twitter', '&', 'amp', ';', 'utm_campaign=user-share', 'via', '@', 'RTDCulture']",2020-04-29
119,2020-04-29 23:47:50+00:00,That is a dope r2d2 chew toy!!,,"Richmond, VA","['That', 'is', 'a', 'dope', 'r2d2', 'chew', 'toy', '!', '!']",2020-04-29
120,2020-04-29 23:47:37+00:00,Ain’t no mountain high enough. Ain’t no valley low enough. Ain’t no river wide enough. To keep me from getting to you baby.,,"Richmond, VA","['Ain', '’', 't', 'no', 'mountain', 'high', 'enough', '.', 'Ain', '’', 't', 'no', 'valley', 'low', 'enough', '.', 'Ain', '’', 't', 'no', 'river', 'wide', 'enough', '.', 'To', 'keep', 'me', 'from', 'getting', 'to', 'you', 'baby', '.']",2020-04-29
121,2020-04-29 23:45:52+00:00,"#NCAA pour les athlètes ? Players getting paid? Video games returning? Answering your NCAA Name, Image &amp; Likeness questions http://www.espn.com/college-football/story/_/id/29113592/players-getting-paid-video-games-returning-answering-your-ncaa-name-image-likeness-questions via @ESPN App http://espn.com/app",#NCAA,"Richmond, VA","['#', 'NCAA', 'pour', 'les', 'athlètes', '?', 'Players', 'getting', 'paid', '?', 'Video', 'games', 'returning', '?', 'Answering', 'your', 'NCAA', 'Name', ',', 'Image', '&', 'amp', ';', 'Likeness', 'questions', 'http', ':', '//www.espn.com/college-football/story/_/id/29113592/players-getting-paid-video-games-returning-answering-your-ncaa-name-image-likeness-questions', 'via', '@', 'ESPN', 'App', 'http', ':', '//espn.com/app']",2020-04-29
122,2020-04-29 23:45:48+00:00,AMEN ,,"Richmond, VA",['AMEN'],2020-04-29
123,2020-04-29 23:45:23+00:00,Yessss! Definitely have then once they nut put them out and instant block ,,"Richmond, VA","['Yessss', '!', 'Definitely', 'have', 'then', 'once', 'they', 'nut', 'put', 'them', 'out', 'and', 'instant', 'block']",2020-04-29
124,2020-04-29 23:44:29+00:00,"THANK YOU LORD, AMEN",,"Richmond, VA","['THANK', 'YOU', 'LORD', ',', 'AMEN']",2020-04-29
125,2020-04-29 23:44:14+00:00,The best Ive seen.,,"Richmond, VA","['The', 'best', 'Ive', 'seen', '.']",2020-04-29
126,2020-04-29 23:44:13+00:00,,,"Richmond, VA",[],2020-04-29
127,2020-04-29 23:44:12+00:00,It be like that,,"Richmond, VA","['It', 'be', 'like', 'that']",2020-04-29
128,2020-04-29 23:43:08+00:00,Challenge accepted,,"Richmond, VA","['Challenge', 'accepted']",2020-04-29
129,2020-04-29 23:42:51+00:00,AMEN TO THAT! ,,"Richmond, VA","['AMEN', 'TO', 'THAT', '!']",2020-04-29
130,2020-04-29 23:42:29+00:00,Dinner is served I like the cheese ontop of my Mac extra crispy so don’t come at me. ,,"Richmond, VA","['Dinner', 'is', 'served', 'I', 'like', 'the', 'cheese', 'ontop', 'of', 'my', 'Mac', 'extra', 'crispy', 'so', 'don', '’', 't', 'come', 'at', 'me', '.']",2020-04-29
131,2020-04-29 23:42:02+00:00,??,,"Richmond, VA","['?', '?']",2020-04-29
132,2020-04-29 23:41:45+00:00,Adobe Photoshop.,,"Richmond, VA","['Adobe', 'Photoshop', '.']",2020-04-29
133,2020-04-29 23:41:33+00:00,no shame longing on the tl i miss lilly,,"Richmond, VA","['no', 'shame', 'longing', 'on', 'the', 'tl', 'i', 'miss', 'lilly']",2020-04-29
134,2020-04-29 23:41:20+00:00,hatebreed : before dishonor duncan sheik : barely breathing,,"Richmond, VA","['hatebreed', ':', 'before', 'dishonor', 'duncan', 'sheik', ':', 'barely', 'breathing']",2020-04-29
135,2020-04-29 23:41:17+00:00, yo let drake say it ? “Run up when you see me then we gon see” ,,"Richmond, VA","['yo', 'let', 'drake', 'say', 'it', '?', '“', 'Run', 'up', 'when', 'you', 'see', 'me', 'then', 'we', 'gon', 'see', '”']",2020-04-29
136,2020-04-29 23:40:09+00:00, ,,"Richmond, VA",[],2020-04-29
137,2020-04-29 23:39:53+00:00,Sounds like a plan my friend .@DSFMrMarshall,,"Richmond, VA","['Sounds', 'like', 'a', 'plan', 'my', 'friend', '.', '@', 'DSFMrMarshall']",2020-04-29
138,2020-04-29 23:39:46+00:00,Drinking an Energy Equals by @eqbrewery @Combative Patient —,,"Richmond, VA","['Drinking', 'an', 'Energy', 'Equals', 'by', '@', 'eqbrewery', '@', 'Combative', 'Patient', '—']",2020-04-29
139,2020-04-29 23:39:42+00:00,Drinking a Headsplosion by @PrecariousBeer @Combative Patient — http://untp.beer/s/c891017777,,"Richmond, VA","['Drinking', 'a', 'Headsplosion', 'by', '@', 'PrecariousBeer', '@', 'Combative', 'Patient', '—', 'http', ':', '//untp.beer/s/c891017777']",2020-04-29
140,2020-04-29 23:39:26+00:00,He’s the dick prison guard from Green Mile.,,"Richmond, VA","['He', '’', 's', 'the', 'dick', 'prison', 'guard', 'from', 'Green', 'Mile', '.']",2020-04-29
141,2020-04-29 23:39:17+00:00,"Thanks, Luke Not much of a celebration this year, but it’s still nice to be recognized.",,"Richmond, VA","['Thanks', ',', 'Luke', 'Not', 'much', 'of', 'a', 'celebration', 'this', 'year', ',', 'but', 'it', '’', 's', 'still', 'nice', 'to', 'be', 'recognized', '.']",2020-04-29
142,2020-04-29 23:39:16+00:00,Still think that “Having a conversation about your medical wishes” w those most important to you IS the most important thing you can do right now. #pallicovid,#pallicovid,"Richmond, VA","['Still', 'think', 'that', '“', 'Having', 'a', 'conversation', 'about', 'your', 'medical', 'wishes', '”', 'w', 'those', 'most', 'important', 'to', 'you', 'IS', 'the', 'most', 'important', 'thing', 'you', 'can', 'do', 'right', 'now', '.', '#', 'pallicovid']",2020-04-29
143,2020-04-29 23:38:21+00:00,"I love my family @rahmirah24 collegegirlsmom824 ,Jonathan @Richmond, Virginia https://www.instagram.com/p/B_lV42NDjJE/?igshid=17il70z66zqhv",,"Richmond, VA","['I', 'love', 'my', 'family', '@', 'rahmirah24', 'collegegirlsmom824', ',', 'Jonathan', '@', 'Richmond', ',', 'Virginia', 'https', ':', '//www.instagram.com/p/B_lV42NDjJE/', '?', 'igshid=17il70z66zqhv']",2020-04-29
144,2020-04-29 23:38:02+00:00,AP US History students: this Friday at noon: Lin Manuel Miranda will be speaking online just for APUSH.,,"Richmond, VA","['AP', 'US', 'History', 'students', ':', 'this', 'Friday', 'at', 'noon', ':', 'Lin', 'Manuel', 'Miranda', 'will', 'be', 'speaking', 'online', 'just', 'for', 'APUSH', '.']",2020-04-29
145,2020-04-29 23:37:50+00:00, this is so accurate,,"Richmond, VA","['this', 'is', 'so', 'accurate']",2020-04-29
146,2020-04-29 23:37:50+00:00,I think I’m saying left.,,"Richmond, VA","['I', 'think', 'I', '’', 'm', 'saying', 'left', '.']",2020-04-29
147,2020-04-29 23:37:31+00:00,Pints and them zips on me You can’t get Vicks of me,,"Richmond, VA","['Pints', 'and', 'them', 'zips', 'on', 'me', 'You', 'can', '’', 't', 'get', 'Vicks', 'of', 'me']",2020-04-29
148,2020-04-29 23:37:14+00:00,"Swerving w zips on me Sorry yo bitch on Please do not purp, Cuz I got that clip on me",,"Richmond, VA","['Swerving', 'w', 'zips', 'on', 'me', 'Sorry', 'yo', 'bitch', 'on', 'Please', 'do', 'not', 'purp', ',', 'Cuz', 'I', 'got', 'that', 'clip', 'on', 'me']",2020-04-29
149,2020-04-29 23:37:02+00:00,Our Customers Love Us!!!! #delivery #immunesupport #spring #drinks #detox @Tier 7 Eatery https://www.instagram.com/p/B_lV3GSAVvf/?igshid=1gbxabnl91pm5,#delivery #immunesupport #spring #drinks #detox,"Richmond, VA","['Our', 'Customers', 'Love', 'Us', '!', '!', '!', '!', '#', 'delivery', '#', 'immunesupport', '#', 'spring', '#', 'drinks', '#', 'detox', '@', 'Tier', '7', 'Eatery', 'https', ':', '//www.instagram.com/p/B_lV3GSAVvf/', '?', 'igshid=1gbxabnl91pm5']",2020-04-29
150,2020-04-29 23:36:43+00:00,The bread come first,,"Richmond, VA","['The', 'bread', 'come', 'first']",2020-04-29
151,2020-04-29 23:35:48+00:00,I often think about how terribly misplaced “Yeah!” Is on ushers confession album .,,"Richmond, VA","['I', 'often', 'think', 'about', 'how', 'terribly', 'misplaced', '“', 'Yeah', '!', '”', 'Is', 'on', 'ushers', 'confession', 'album', '.']",2020-04-29
152,2020-04-29 23:35:39+00:00,Biggest SOB?,,"Richmond, VA","['Biggest', 'SOB', '?']",2020-04-29
153,2020-04-29 23:34:34+00:00,AWK 4.29.20: [DS] comms against Gen. Flynn/POTUS exposed. Pain is coming... https://youtu.be/UyK6Bon_Wfk via @andweknow We R with U @GenFlynn #WWG1WGA ,#WWG1WGA,"Richmond, VA","['AWK', '4.29.20', ':', '[', 'DS', ']', 'comms', 'against', 'Gen.', 'Flynn/POTUS', 'exposed', '.', 'Pain', 'is', 'coming', '...', 'https', ':', '//youtu.be/UyK6Bon_Wfk', 'via', '@', 'andweknow', 'We', 'R', 'with', 'U', '@', 'GenFlynn', '#', 'WWG1WGA']",2020-04-29
154,2020-04-29 23:34:34+00:00,"The worst, I was teetering very close to an emotional breakdown today before I heard the jar pop",,"Richmond, VA","['The', 'worst', ',', 'I', 'was', 'teetering', 'very', 'close', 'to', 'an', 'emotional', 'breakdown', 'today', 'before', 'I', 'heard', 'the', 'jar', 'pop']",2020-04-29
155,2020-04-29 23:34:33+00:00,Very,,"Richmond, VA",['Very'],2020-04-29
156,2020-04-29 23:34:26+00:00,"You got it, Coach!",,"Richmond, VA","['You', 'got', 'it', ',', 'Coach', '!']",2020-04-29
157,2020-04-29 23:34:02+00:00,id rather be named covid than brynlee,,"Richmond, VA","['id', 'rather', 'be', 'named', 'covid', 'than', 'brynlee']",2020-04-29
158,2020-04-29 23:33:04+00:00,Copy that partner,,"Richmond, VA","['Copy', 'that', 'partner']",2020-04-29
159,2020-04-29 23:31:37+00:00,"A blast from the past in HD #1997 #ff7remake @Ashland, Virginia https://www.instagram.com/p/B_lVPbklM4Z/?igshid=vbxm9dainvfl",#ff7remake,"Richmond, VA","['A', 'blast', 'from', 'the', 'past', 'in', 'HD', '#', '1997', '#', 'ff7remake', '@', 'Ashland', ',', 'Virginia', 'https', ':', '//www.instagram.com/p/B_lVPbklM4Z/', '?', 'igshid=vbxm9dainvfl']",2020-04-29
160,2020-04-29 23:31:33+00:00,Blowed ,,"Richmond, VA",['Blowed'],2020-04-29
161,2020-04-29 23:30:25+00:00,I wish that I could start college all over again.,,"Richmond, VA","['I', 'wish', 'that', 'I', 'could', 'start', 'college', 'all', 'over', 'again', '.']",2020-04-29
162,2020-04-29 23:29:35+00:00,"Tonight is about to be amazing, I can feel ittttt",,"Richmond, VA","['Tonight', 'is', 'about', 'to', 'be', 'amazing', ',', 'I', 'can', 'feel', 'ittttt']",2020-04-29
163,2020-04-29 23:29:28+00:00, امنعنا من المشاكل ي شيخ ,,"Richmond, VA","['امنعنا', 'من', 'المشاكل', 'ي', 'شيخ']",2020-04-29
164,2020-04-29 23:29:28+00:00, ,,"Richmond, VA",[],2020-04-29
165,2020-04-29 23:28:42+00:00, ,,"Richmond, VA",[],2020-04-29
166,2020-04-29 23:28:20+00:00,Yes seafood boils only ,,"Richmond, VA","['Yes', 'seafood', 'boils', 'only']",2020-04-29
167,2020-04-29 23:27:51+00:00,"On behalf of the alumni, thank you for your generosity. Go tigers! ",,"Richmond, VA","['On', 'behalf', 'of', 'the', 'alumni', ',', 'thank', 'you', 'for', 'your', 'generosity', '.', 'Go', 'tigers', '!']",2020-04-29
168,2020-04-29 23:27:37+00:00,$robertesco send me $4 i want a chalupa,,"Richmond, VA","['$', 'robertesco', 'send', 'me', '$', '4', 'i', 'want', 'a', 'chalupa']",2020-04-29
169,2020-04-29 23:27:33+00:00,But I bet that second time is less confusing!,,"Richmond, VA","['But', 'I', 'bet', 'that', 'second', 'time', 'is', 'less', 'confusing', '!']",2020-04-29
170,2020-04-29 23:27:23+00:00,I love this,,"Richmond, VA","['I', 'love', 'this']",2020-04-29
171,2020-04-29 23:26:53+00:00,Yes!,,"Richmond, VA","['Yes', '!']",2020-04-29
172,2020-04-29 23:26:20+00:00,eye can’t believe you said such nonsense,,"Richmond, VA","['eye', 'can', '’', 't', 'believe', 'you', 'said', 'such', 'nonsense']",2020-04-29
173,2020-04-29 23:26:12+00:00,okay lets do it,,"Richmond, VA","['okay', 'lets', 'do', 'it']",2020-04-29
174,2020-04-29 23:26:07+00:00,They dumbed It down for that dude who said “what if she coming over at 3 am” lmaooo,,"Richmond, VA","['They', 'dumbed', 'It', 'down', 'for', 'that', 'dude', 'who', 'said', '“', 'what', 'if', 'she', 'coming', 'over', 'at', '3', 'am', '”', 'lmaooo']",2020-04-29
175,2020-04-29 23:25:42+00:00,tirips yloh eht ma i,,"Richmond, VA","['tirips', 'yloh', 'eht', 'ma', 'i']",2020-04-29
176,2020-04-29 23:24:57+00:00,put lego pieces in your hand before you face palm in my direction woman,,"Richmond, VA","['put', 'lego', 'pieces', 'in', 'your', 'hand', 'before', 'you', 'face', 'palm', 'in', 'my', 'direction', 'woman']",2020-04-29
177,2020-04-29 23:23:59+00:00,bitch what the fuck,,"Richmond, VA","['bitch', 'what', 'the', 'fuck']",2020-04-29
178,2020-04-29 23:23:52+00:00, ,,"Richmond, VA",[],2020-04-29
179,2020-04-29 23:23:40+00:00,It’s real bad ,,"Richmond, VA","['It', '’', 's', 'real', 'bad']",2020-04-29
180,2020-04-29 23:22:54+00:00,In case anyone was wondering how being single during quarantine is going.. it took me THREE days to get a new jar of salsa open,,"Richmond, VA","['In', 'case', 'anyone', 'was', 'wondering', 'how', 'being', 'single', 'during', 'quarantine', 'is', 'going..', 'it', 'took', 'me', 'THREE', 'days', 'to', 'get', 'a', 'new', 'jar', 'of', 'salsa', 'open']",2020-04-29
181,2020-04-29 23:22:09+00:00,Love me a “anything for u daddy” type ,,"Richmond, VA","['Love', 'me', 'a', '“', 'anything', 'for', 'u', 'daddy', '”', 'type']",2020-04-29
182,2020-04-29 23:21:22+00:00,gm chrysler its not even football related,,"Richmond, VA","['gm', 'chrysler', 'its', 'not', 'even', 'football', 'related']",2020-04-29
183,2020-04-29 23:20:40+00:00,"I am so sorry for you about the loss of your dad. The lack of response of the country is criminal. I hope when the virus subsides and the truth comes out about when they were aware of it, that you and others will sue Trump. It won't bring them back but you deserve compensation.",,"Richmond, VA","['I', 'am', 'so', 'sorry', 'for', 'you', 'about', 'the', 'loss', 'of', 'your', 'dad', '.', 'The', 'lack', 'of', 'response', 'of', 'the', 'country', 'is', 'criminal', '.', 'I', 'hope', 'when', 'the', 'virus', 'subsides', 'and', 'the', 'truth', 'comes', 'out', 'about', 'when', 'they', 'were', 'aware', 'of', 'it', ',', 'that', 'you', 'and', 'others', 'will', 'sue', 'Trump', '.', 'It', 'wo', ""n't"", 'bring', 'them', 'back', 'but', 'you', 'deserve', 'compensation', '.']",2020-04-29
184,2020-04-29 23:20:25+00:00,"this cat is 14 and just sits in this chair in a room we never use, like an elderly relative",,"Richmond, VA","['this', 'cat', 'is', '14', 'and', 'just', 'sits', 'in', 'this', 'chair', 'in', 'a', 'room', 'we', 'never', 'use', ',', 'like', 'an', 'elderly', 'relative']",2020-04-29
185,2020-04-29 23:18:28+00:00,,,"Richmond, VA",[],2020-04-29
186,2020-04-29 23:17:35+00:00,,,"Richmond, VA",[],2020-04-29
187,2020-04-29 23:17:19+00:00,I couldn’t wait for you to say something! I got some RVA gems just for you ,,"Richmond, VA","['I', 'couldn', '’', 't', 'wait', 'for', 'you', 'to', 'say', 'something', '!', 'I', 'got', 'some', 'RVA', 'gems', 'just', 'for', 'you']",2020-04-29
188,2020-04-29 23:17:13+00:00,Made myself a whittle picnic today ,,"Richmond, VA","['Made', 'myself', 'a', 'whittle', 'picnic', 'today']",2020-04-29
189,2020-04-29 23:16:19+00:00,"make me listen to Catherine Wheel, though.....",,"Richmond, VA","['make', 'me', 'listen', 'to', 'Catherine', 'Wheel', ',', 'though', '...', '..']",2020-04-29
190,2020-04-29 23:16:07+00:00,“Did it wo-“,,"Richmond, VA","['“', 'Did', 'it', 'wo-', '“']",2020-04-29
191,2020-04-29 23:15:43+00:00,Watching the Dave Chapelle Mark Twain award show. Hilarious ,,"Richmond, VA","['Watching', 'the', 'Dave', 'Chapelle', 'Mark', 'Twain', 'award', 'show', '.', 'Hilarious']",2020-04-29
192,2020-04-29 23:15:13+00:00,Either head of immigration or firearms control.,,"Richmond, VA","['Either', 'head', 'of', 'immigration', 'or', 'firearms', 'control', '.']",2020-04-29
193,2020-04-29 23:15:04+00:00,"Taken on 10/11/2019 Dance Day- 4th year of college) *Flips hand* I MISS TEACHING AND GOING TO THE GYM! When this is over, you better believe that I’ll be even louder and crazier...You already hear me throughout the… https://www.instagram.com/p/B_lTV5_jdY0/?igshid=1nsum2snbelzh",,"Richmond, VA","['Taken', 'on', '10/11/2019', 'Dance', 'Day-', '4th', 'year', 'of', 'college', ')', '*Flips', 'hand*', 'I', 'MISS', 'TEACHING', 'AND', 'GOING', 'TO', 'THE', 'GYM', '!', 'When', 'this', 'is', 'over', ',', 'you', 'better', 'believe', 'that', 'I', '’', 'll', 'be', 'even', 'louder', 'and', 'crazier', '...', 'You', 'already', 'hear', 'me', 'throughout', 'the…', 'https', ':', '//www.instagram.com/p/B_lTV5_jdY0/', '?', 'igshid=1nsum2snbelzh']",2020-04-29
194,2020-04-29 23:14:47+00:00,this big announcement will be we are optimistic that conference games will be played or w/e,,"Richmond, VA","['this', 'big', 'announcement', 'will', 'be', 'we', 'are', 'optimistic', 'that', 'conference', 'games', 'will', 'be', 'played', 'or', 'w/e']",2020-04-29
195,2020-04-29 23:14:36+00:00,Yep I agree! He only played one season. He is young and people are already writing him off. Ben believes in him. I think people need to give him a chance to grow and get experience.,,"Richmond, VA","['Yep', 'I', 'agree', '!', 'He', 'only', 'played', 'one', 'season', '.', 'He', 'is', 'young', 'and', 'people', 'are', 'already', 'writing', 'him', 'off', '.', 'Ben', 'believes', 'in', 'him', '.', 'I', 'think', 'people', 'need', 'to', 'give', 'him', 'a', 'chance', 'to', 'grow', 'and', 'get', 'experience', '.']",2020-04-29
196,2020-04-29 23:14:09+00:00,Happy birthday my bearded bro!! ,,"Richmond, VA","['Happy', 'birthday', 'my', 'bearded', 'bro', '!', '!']",2020-04-29
197,2020-04-29 23:13:06+00:00,This why Floridians think that the state has every under control. 100% irresponsible.,,"Richmond, VA","['This', 'why', 'Floridians', 'think', 'that', 'the', 'state', 'has', 'every', 'under', 'control', '.', '100', '%', 'irresponsible', '.']",2020-04-29
198,2020-04-29 23:11:12+00:00,Tell me you don’t see it,,"Richmond, VA","['Tell', 'me', 'you', 'don', '’', 't', 'see', 'it']",2020-04-29
199,2020-04-29 23:10:48+00:00,Same same,,"Richmond, VA","['Same', 'same']",2020-04-29
200,2020-04-28 23:59:56+00:00,"Just in case y’all need some love in your day! These are my sister cats, “Futuro” and “Cura”, Portuguese for “Future” and “Heal”. Hope they’re prophetic",,"Richmond, VA","['Just', 'in', 'case', 'y', '’', 'all', 'need', 'some', 'love', 'in', 'your', 'day', '!', 'These', 'are', 'my', 'sister', 'cats', ',', '“', 'Futuro', '”', 'and', '“', 'Cura', '”', ',', 'Portuguese', 'for', '“', 'Future', '”', 'and', '“', 'Heal', '”', '.', 'Hope', 'they', '’', 're', 'prophetic']",2020-04-28
201,2020-04-28 23:57:58+00:00,Holy fuck I miss you more ,,"Richmond, VA","['Holy', 'fuck', 'I', 'miss', 'you', 'more']",2020-04-28
